doc_id,umap_x,umap_y,domain,source_type,review_status,title
b4cf797fffe14f34b9162373ad4f18cb,0.8121,1.0430,code,arxiv,approved,Scale-free Characteristics of Multilingual Legal Texts and the Limitations of LL
fdd3ead3ee5843c69c7049dcb1b65601,1.3803,3.4039,code,arxiv,needs_update,Point-PEFT: Parameter-Efficient Fine-Tuning for 3D Pre-trained Models
17f99b268fe641208f088bc55703f4ab,1.0150,4.3609,code,arxiv,approved,Bridging Performance Gaps for ECG Foundation Models: A Post-Training Strategy
1c77ac0f873442d5893751422f382848,0.8034,0.9987,code,arxiv,approved,Adaptive Chunking: Optimizing Chunking-Method Selection for RAG
f1003c43c5ce4781921da1eb04bc9b91,1.1048,1.2970,code,arxiv,approved,Probabilistic distances-based hallucination detection in LLMs with RAG
4640a74e1bca4e3da7d68899132c8a25,1.1546,3.7891,code,arxiv,approved,Graceful Degradation and Related Fields
0b7016c4bdb0469bb2f9d5f443f96462,3.4655,3.3817,code,arxiv,needs_update,Generating API Parameter Security Rules with LLM for API Misuse Detection
df731bf1f9fa45e687ec5d2520c1c3ae,1.1238,3.6381,code,arxiv,approved,Metalic: Meta-Learning In-Context with Protein Language Models
d5d81d37cf2449299f66c47844907cf2,2.0590,5.3833,code,arxiv,approved,Pareto-Optimal Quantized ResNet Is Mostly 4-bit
98141e75939f4ee496d9e637840ac005,2.5224,2.5560,code,arxiv,approved,"""We Need Structured Output"": Towards User-centered Constraints on Large Language"
0c29eef1f8b941b88c2e97b9cdb6769f,2.1610,2.7829,code,arxiv,approved,Constitutional AI: Harmlessness from AI Feedback
6984c658c6b04b5e88aabf5b07550399,1.8447,1.9612,code,arxiv,approved,"Lost in the Middle, and In-Between: Enhancing Language Models' Ability to Reason"
d8f3aea85701482dbc77b0a774ea94aa,0.9518,3.6428,code,arxiv,needs_update,On the Efficacy of Generalization Error Prediction Scoring Functions
3cf11c81bf5f40a382dcdf0dc0238a7e,5.2604,4.4583,code,arxiv,approved,An Empirical Study of the Evolution of GitHub Actions Workflows
8eb5f507a8e344039228e3409348f8ed,0.7631,0.6756,code,github,needs_update,13-rag-evaluation-patterns.md
05c1b67105af4ba5b57e6b639ff9e752,2.1888,3.9884,code,arxiv,approved,LoRA-FAIR: Federated LoRA Fine-Tuning with Aggregation and Initialization Refine
178f0f8c342c4f3da2ec41a1b5515138,2.3789,4.0186,code,arxiv,needs_update,Federated Sketching LoRA: A Flexible Framework for Heterogeneous Collaborative F
acc7b6b149fa4ca998ce1b40824c2af7,2.1012,4.0906,code,arxiv,needs_update,LoRA-C: Parameter-Efficient Fine-Tuning of Robust CNN for IoT Devices
1396cd96a93c4adf8d705b511851320b,1.9321,5.3595,code,arxiv,needs_update,LLM-FP4: 4-Bit Floating-Point Quantized Transformers
b9673a44f04d4d8eaaba5fa84cd44fa2,3.0745,3.0114,code,arxiv,needs_update,InterCode: Standardizing and Benchmarking Interactive Coding with Execution Feed
be63cf643ca14485ab3dcb49c7bab84c,2.0138,5.2359,code,arxiv,approved,Quantum Curriculum Learning
da726cd4efa24b3f8571d536c0a2656b,3.1991,4.4435,code,arxiv,approved,Is the Web ready for HTTP/2 Server Push?
76c9183dd7034c05b71723b2a3d054a2,3.1828,5.1295,code,arxiv,approved,On Benchmarking Embedded Linux Flash File Systems
4d203d351662434091117c40b2e7e5c4,1.8205,1.0554,code,arxiv,approved,Smart Routing for Multimodal Video Retrieval: When to Search What
c1f78fa09a12442087285189469b3c52,1.9090,3.1402,code,arxiv,approved,Value Bonuses using Ensemble Errors for Exploration in Reinforcement Learning
c256a87e30cf422cb064c251c1ca83bc,2.8774,3.1752,code,github,needs_update,context-engineering-optimizing-tokens-for-llm-apps.md
f04ee71d02644cc5bb4fd3ea23812414,3.3039,3.2258,code,arxiv,approved,Fixturize: Bridging the Fixture Gap in Test Generation
84e619624bfd4603993b36f1ccfd9caa,1.3741,1.4998,code,arxiv,approved,Trans-Encoder: Unsupervised sentence-pair modelling through self- and mutual-dis
0d0d83b8068844eeaf574d8b747676cf,0.8109,0.6940,code,github,needs_update,roomylee_awesome-relation-extraction.md
a533a2ddb08741dfb4bb6f43a7ced3a9,1.6923,2.4706,code,arxiv,approved,Evaluating and Steering Modality Preferences in Multimodal Large Language Model
2e6287f703454c1eb7af85ebeb1583ce,1.9035,5.3966,code,arxiv,approved,LLM-FP4: 4-Bit Floating-Point Quantized Transformers
75caae19c43841acadb90857484c45b0,3.3940,3.7912,code,arxiv,approved,MineDraft: A Framework for Batch Parallel Speculative Decoding
1f083509312345e6bbdb3195e28eb286,2.0877,2.8602,code,arxiv,approved,Constitutional AI: Harmlessness from AI Feedback
b276c965aa32424bb673ab6c989dffc8,0.8801,0.9781,code,arxiv,approved,Adaptive Chunking: Optimizing Chunking-Method Selection for RAG
849059b5b09b4587a9f167577643aa78,1.8213,1.9358,code,arxiv,approved,"Lost in the Middle, and In-Between: Enhancing Language Models' Ability to Reason"
2ee1206d646c460b908c145bcb856fce,1.5293,2.5116,code,arxiv,approved,Self-Alignment for Factuality: Mitigating Hallucinations in LLMs via Self-Evalua
e2f7182d92434eb8bdaf5bcb1bcd6bfc,2.2241,1.9330,code,arxiv,needs_update,RouteMark: A Fingerprint for Intellectual Property Attribution in Routing-based 
2a600e141fe549d588d05bd6e6367d28,1.2502,3.1061,code,arxiv,approved,Ctrl-X: Controlling Structure and Appearance for Text-To-Image Generation Withou
476d1fc55f1840ff83986f512dec5fc9,3.2910,4.9562,code,arxiv,approved,A Comparative Study of Load Balancing Algorithms in Cloud Computing Environment
34b6ece33e3d4b7285abc7dd0b8d75f7,2.2224,5.1189,code,arxiv,approved,The Geometry of LLM Quantization: GPTQ as Babai's Nearest Plane Algorithm
66ec99c2412f4082808d92dab534c46a,2.2408,5.2261,code,arxiv,needs_update,Exploring Layer-wise Information Effectiveness for Post-Training Quantization in
f20905b54f684ffdb09d9396f9396bd2,1.7991,3.3452,code,arxiv,needs_update,Evaluating Long-Term Memory in 3D Mazes
a5e5c72601c341e78fccfc58437d85e2,1.2258,3.5972,code,arxiv,approved,Tabular Few-Shot Generalization Across Heterogeneous Feature Spaces
6db244964fa84bb79c7fbbcb641db109,0.9622,1.6297,code,arxiv,approved,Style Transfer from Non-Parallel Text by Cross-Alignment
f8f487dc42864d80823850f9881289c1,1.1682,3.1312,code,arxiv,approved,Ctrl-X: Controlling Structure and Appearance for Text-To-Image Generation Withou
a6d1aad5c4da4558bf53ac41c260cf53,2.3491,2.3121,code,arxiv,approved,Enhanced Accessibility for Mobile Indoor Navigation
ec2d687bfe094a9c86354878f318d52a,1.4650,1.9094,code,arxiv,needs_update,Knowledge-Driven Agentic Scientific Corpus Distillation Framework for Biomedical
fd78cddb3d8e46a08a58c8eba2cfb620,7.7798,3.9289,code,arxiv,approved,Array Programming with NumPy
bec7660342f04e45aa31b362f61ef60e,1.7675,1.6478,code,arxiv,approved,Multi-Relational Hyperbolic Word Embeddings from Natural Language Definitions
fe27ff67a4664a819453ea9716c2ce50,2.3707,1.4604,code,arxiv,approved,Knowledge Graph Curation: A Practical Framework
da6dc6925ac0457d833f3fc4f53c31fd,0.9537,1.4412,code,arxiv,approved,Exploring Methods for Cross-lingual Text Style Transfer: The Case of Text Detoxi
9cc0d108b747472da091d27c20ea1d94,1.4250,1.9152,code,arxiv,needs_update,Speakers Fill Lexical Semantic Gaps with Context
50b5fdf5dec64ab097dd9a99041c7fd8,3.2501,4.6621,code,arxiv,approved,Experimental Analysis of Server-Side Caching for Web Performance
f2f11f7ab9ba4940aa9e9808ff7dc2a1,5.0378,4.2799,code,arxiv,needs_update,Unpacking Security Scanners for GitHub Actions Workflows
c5f9eb6c93e34674a092574d1a37f1b1,6.6009,6.7873,code,github_docs,approved,tldr-pages Linux: aa-unconfined
1b46bab204944656a47ea4d09fd1ab69,8.7140,6.4329,code,github_docs,approved,tldr-pages Linux: apptainer-run-help
c43064e9778840c6a61906878167c4c7,7.2537,4.9811,code,github_docs,approved,tldr-pages Linux: audit2allow
7bf694e42ca64dd5a7e0dbc100c69702,1.0070,0.5271,code,github_docs,approved,tldr-pages Linux: balooctl
332687721ecc47e789ac283638343345,6.1827,6.6623,code,github_docs,approved,tldr-pages Linux: bluetoothctl
72d7929683d4474c91b82ffeed636108,6.8320,6.3582,code,github_docs,approved,tldr-pages Linux: bpftrace
d9fa38211b8646929308060a41a7aa10,10.1104,6.1253,code,github_docs,approved,The Rust Programming Language: ch01-02-hello-world
f7e783eaf29341c9b56db9fac4aa13d6,8.0596,6.0495,code,github_docs,approved,The Rust Programming Language: ch01-03-hello-cargo
bd4d80ddb3304b388b6b65308f7f9a99,4.4606,5.0255,code,github_docs,needs_update,The Rust Programming Language: ch02-00-guessing-game-tutorial
9225ff1f9aad4411bd161d8b11b6bd0c,9.9865,6.1387,code,github_docs,approved,The Rust Programming Language: ch03-03-how-functions-work
0875823851cc4c26be12356e63edbdff,8.2206,7.4115,code,github_docs,approved,The Rust Programming Language: ch04-02-references-and-borrowing
4db30c02ae4d4afba7563feffde5fe7f,9.9361,6.1066,code,github_docs,needs_update,The Rust Programming Language: ch04-03-slices
815dbe16a5744c21b8b902a29128340d,10.1655,6.2360,code,github_docs,approved,The Rust Programming Language: ch06-02-match
3919dd4a95194afdafb22d82c84863ce,7.8949,5.9654,code,github_docs,approved,The Rust Programming Language: ch07-03-paths-for-referring-to-an-item-in-the-mod
071f78e692fb4cd59dd11fa62216d147,9.9087,6.1578,code,github_docs,approved,The Rust Programming Language: ch08-01-vectors
83e1f02c980a485fa3a611f0d1c00e99,9.9616,6.0743,code,github_docs,approved,The Rust Programming Language: ch10-03-lifetime-syntax
7a907406c4024c89b08a07dcb6602524,9.9128,6.1064,code,github_docs,approved,The Rust Programming Language: ch12-03-improving-error-handling-and-modularity
d38d4180f9b1474bba99c7d10f2665e6,9.9763,6.0697,code,github_docs,needs_update,The Rust Programming Language: ch15-01-box
50c419466bdb447b8616e24f8a6e3a5c,9.9640,6.1970,code,github_docs,approved,The Rust Programming Language: ch15-01-box
3ce8af81d77240c9a4cd50cb0e39b264,9.9315,6.2129,code,github_docs,needs_update,The Rust Programming Language: ch15-05-interior-mutability
fc1fc40aef134c7fa2537c330a075133,10.0120,6.1658,code,github_docs,needs_update,The Rust Programming Language: ch15-06-reference-cycles
3157374717fe498dad3ec44e9be1a88c,10.2186,6.3123,code,github_docs,approved,The Rust Programming Language: ch17-01-futures-and-syntax
b5a27956bfac4a0aa72166f05f91777e,6.2734,6.0844,code,github_docs,approved,The Rust Programming Language: ch17-02-concurrency-with-async
8a4fb0c65ce947a79882a02d25b10966,10.1566,6.2614,code,github_docs,needs_update,The Rust Programming Language: ch18-03-oo-design-patterns
983e62dad05348888d36e15efd56b6a4,10.2179,6.1969,code,github_docs,approved,The Rust Programming Language: ch18-03-oo-design-patterns
44f51ef512674bb18b56d62985a5ae9d,10.2044,6.2761,code,github_docs,approved,The Rust Programming Language: ch18-03-oo-design-patterns
08ad1ec8b7c745189c5f5d09a7bd690f,10.0747,6.1424,code,github_docs,approved,The Rust Programming Language: ch18-03-oo-design-patterns
d390ad7225754c84944abffa1e5538ea,4.1179,5.5420,code,github_docs,needs_update,FastAPI docs: async
32b9cfab9a04428e80b89e8cf2890706,5.6273,4.4450,code,github_docs,needs_update,FastAPI docs: fastapi-people
a54c71da3ceb4f88abde69d62a9d9fbb,5.7602,4.5303,code,github_docs,approved,FastAPI docs: features
42922bf48c3644eca859a3c9eea8bac2,5.9032,4.5363,code,github_docs,approved,FastAPI docs: features
58f93c48e9ae4cd4a36f3c5f7f51f8b0,5.8899,4.5015,code,github_docs,needs_update,FastAPI docs: index
ac2b19065e1a406e9fc64598b7806996,5.7130,4.3717,code,github_docs,approved,FastAPI docs: management-tasks
7dd8e97a60b04834b1ecbf9e72928dc1,5.6989,4.4616,code,github_docs,needs_update,FastAPI docs: release-notes
7025ae8375cb48a19ff8c86ccf8a4b96,5.8048,4.4193,code,github_docs,approved,FastAPI docs: release-notes
b42f78575f09460d9096218ea32dbc0c,5.7886,4.3061,code,github_docs,needs_update,FastAPI docs: release-notes
008da348885848d289b4841935540ea3,5.8086,4.1659,code,github_docs,needs_update,FastAPI docs: release-notes
e7518133c8c3424d8f61442017c518fd,5.8913,4.1674,code,github_docs,needs_update,FastAPI docs: release-notes
b84ff86c5a8a4c03baaf9c7cfae30ba8,5.8108,4.1602,code,github_docs,needs_update,FastAPI docs: release-notes
8e48fdc6feea49fea62a79cdfbf86140,6.0707,4.4954,code,github_docs,needs_update,FastAPI docs: release-notes
709220dcde454642879ca333a04c12fa,5.9346,4.3107,code,github_docs,needs_update,FastAPI docs: release-notes
cc71d868acda4343a4d2fe0f0d314433,5.6906,4.7952,code,github_docs,needs_update,FastAPI docs: release-notes
7652ec5555e040d8b85a361ce0be5850,8.8591,8.0166,code,github_docs,approved,Vue.js docs: application
e5f3fc7c6c3849b882e85ab29ad5937a,8.7290,8.0214,code,github_docs,approved,Vue.js docs: compile-time-flags
d5ee3796879b4086986bff0bdead9573,8.8705,8.0181,code,github_docs,approved,Vue.js docs: composition-api-dependency-injection
48bb3b03f72442be81efe6e1fe55abb6,8.8731,8.0209,code,github_docs,approved,Vue.js docs: custom-elements
c98f0935d36a414b82dc74ca4e6ea5a2,8.9178,8.0582,code,github_docs,approved,Vue.js docs: options-composition
95392facc8c64735bec5f65ab69a2bfb,8.8849,7.9775,code,github_docs,approved,Vue.js docs: reactivity-utilities
7f6ed0edff1a41628e71148786ff9658,8.7570,7.8561,code,github_docs,approved,Vue.js docs: reactivity-utilities
7ac36ae211b249c285b838c481bdc8d1,4.0439,4.2304,code,github_docs,approved,Go language docs: asm
d064cec4b4964a6cbfb630e3e2a5e53a,9.2173,5.6775,code,github_docs,needs_update,Go language docs: go_spec
961a825e1a8d4043ba262dfeb9f816bc,8.8708,5.6769,code,github_docs,needs_update,Go language docs: go_spec
e614ba9e6fd54aafab6631150aa1d87e,8.9989,5.7104,code,github_docs,needs_update,Go language docs: go_spec
5513784fc734424e85ccac5c53a2f311,9.0706,5.6938,code,github_docs,needs_update,Go language docs: go_spec
75a664b05cf44ad39f76b3f41dc6305c,7.4953,6.0403,code,github_docs,approved,nodejs/node: fs
f2a13c05180d4c29ab0b6645b49fe35e,7.9105,6.4889,code,github_docs,needs_update,nodejs/node: fs
248f7ed7287548599fef58e452d57dec,8.0766,7.9048,code,github_docs,needs_update,nodejs/node: fs
05f0b21490214988b82c68d79558fadd,6.9572,6.1951,code,github_docs,needs_update,python/cpython: os
bcee2c2701354cf8936cde0258df082f,7.7680,4.5023,code,github_docs,approved,python/cpython: os
8a661bfc56e94cc98d724851dbcd04a9,7.6563,5.7941,code,github_docs,needs_update,python/cpython: os
d1ccf1b32c0a48df9bb84b7096fa8dbb,6.6662,6.2694,code,github_docs,needs_update,python/cpython: os
f59630d98d084288b7e6d43e1c01bf11,8.0878,4.7361,code,github_docs,needs_update,python/cpython: ctypes
6ee4983f119348f4bfdd40e6f414e2e0,8.5440,4.2094,code,github_docs,needs_update,python/cpython: ast
c51884ec1ef846098955c6b8afe01a8a,7.2673,5.9140,code,github_docs,needs_update,python/cpython: ast
3c3237aa91c14eeab17cd5650574b683,8.4610,5.5828,code,github_docs,needs_update,python/cpython: codecs
b94582884b234d53be4a77a30b9cb354,6.4574,8.3370,code,github_docs,needs_update,nodejs/node: crypto
48dbd5adccf44c68b81843fe033e6f62,6.4448,8.4292,code,github_docs,needs_update,nodejs/node: crypto
e0022515d533404e9a074e5780e5a9c7,6.7404,8.1134,code,github_docs,approved,nodejs/node: crypto
c917c2f36b164bd58db611cbad261dee,6.8363,7.9933,code,github_docs,approved,nodejs/node: crypto
ef01be6b58624f3497a9d6998b5e8833,8.2542,5.3982,code,github_docs,needs_update,python/cpython: curses
49760b887ee0461983e88764871e30e0,8.2836,5.2370,code,github_docs,approved,python/cpython: curses
103b18f13dd041d7bd0d73e6ec69cb82,8.0558,7.3632,code,github_docs,needs_update,nodejs/node: n-api
25be2d6b01ea4aa8b1510eb40e3ee221,8.4060,7.2662,code,github_docs,needs_update,nodejs/node: n-api
d79293b654984b1dbb4e3f4783c064b1,8.4328,7.2865,code,github_docs,needs_update,nodejs/node: n-api
31351e4e03b340ea98f6c92890dcda31,8.4610,7.2587,code,github_docs,approved,nodejs/node: n-api
96cc63f1387a4ca986c3c2e57a538b1c,8.4595,7.2736,code,github_docs,approved,nodejs/node: n-api
3899ace11cf64ebf9d3cf5ff66bd5827,8.2742,7.5302,code,github_docs,needs_update,nodejs/node: n-api
55f72af0ec184aeb8e45724af454024f,8.6576,6.0421,code,github_docs,approved,python/cpython: configparser
55d86e57663048a4ae9dccbebce803f8,7.9201,4.9131,code,github_docs,approved,python/cpython: configparser
e4baf1327ed24b94822b574c54ffe2a8,8.5061,5.0825,code,github_docs,approved,python/cpython: collections
580cf9268c8a466b9e5d7ae11e717935,8.8709,4.2091,code,github_docs,needs_update,python/cpython: collections
2ce40c5715c24557a36de158047206b7,6.6418,7.4862,code,github_docs,needs_update,nodejs/node: http2
bbe16bb36c7942af8ffc346e5ed8c914,6.6331,7.6009,code,github_docs,needs_update,nodejs/node: http2
6075f28a97374a45949443914c4539f7,6.6634,7.5394,code,github_docs,approved,nodejs/node: http2
fc958ca11ed043b38cbd29a9b4a82c04,6.7842,5.6535,code,github_docs,approved,nodejs/node: test
52edd32c96de424fb3eb717493bbf199,6.9576,5.5993,code,github_docs,needs_update,nodejs/node: test
0c93c088f8d24f55a436592b3f7ab084,6.6431,7.5839,code,github_docs,needs_update,nodejs/node: http
effd68fc305348f1bbb2098e957d83f0,6.5905,7.4016,code,github_docs,approved,nodejs/node: http
d7cf0965c18e43fbbdc93a1b3d4757a0,6.5463,7.3776,code,github_docs,needs_update,nodejs/node: http
c04bf1effbdd4e96b0a6538817534ee5,8.1363,4.5108,code,github_docs,needs_update,python/cpython: doctest
3c37688719494a9697538aafc0bc9ad3,7.7397,7.8347,code,github_docs,needs_update,nodejs/node: vm
b475b104160445d089c40ed4c254be58,7.8547,7.9980,code,github_docs,needs_update,nodejs/node: vm
05cccb1eb359484e985e1f35add3e9d9,7.7409,5.2552,code,github_docs,needs_update,python/cpython: datetime
143ae85a93b24db5855215bbe08090a4,7.9611,4.7847,code,github_docs,needs_update,python/cpython: argparse
21f0c2746e9e4f69994b38304fecea97,8.2929,4.6728,code,github_docs,approved,python/cpython: argparse
2f3a65a26945483e807909fd9b7cbf9a,7.8915,4.6087,code,github_docs,approved,python/cpython: argparse
4a134366faaf41749e7466e2ff68d163,7.9069,4.8965,code,github_docs,needs_update,python/cpython: argparse
c829cd97ca5f4655b037f4da98b47fcb,8.5477,7.8334,code,github_docs,needs_update,nodejs/node: util
e2aa8fd20c1e476e93ba46e302677212,8.1182,8.0306,code,github_docs,approved,nodejs/node: util
dbcad4bfd1634be59cf02bb3698b8d7d,7.8578,7.5913,code,github_docs,needs_update,nodejs/node: util
b3b6ac29cabe4e7191f7bc49e73a0ea9,7.0333,7.2291,code,github_docs,approved,nodejs/node: process
40b889e7794d40eaba62f0b368ab06e7,6.6386,6.4596,code,github_docs,needs_update,nodejs/node: process
b4c4ec9fb9884da9b723fcb97a100074,7.5023,7.4057,code,github_docs,needs_update,nodejs/node: process
7af80137559c416ab09c1b29178e5001,6.3010,8.3970,code,github_docs,needs_update,nodejs/node: webcrypto
6395353064354582ae0d8eea5dc10f4e,6.1713,8.3492,code,github_docs,needs_update,nodejs/node: webcrypto
3ca4193543dd4b3884fcdd25a6470133,6.1999,8.4252,code,github_docs,needs_update,nodejs/node: webcrypto
ad8de8fbc0524afc8b9cd9f637c736e0,6.0154,6.0881,code,github_docs,needs_update,python/cpython: asyncio-task
fb58766012a445bb8f0fe304fa4c1dc4,6.0823,6.1714,code,github_docs,needs_update,python/cpython: asyncio-eventloop
f8072f7a861947a796859fb036f111f8,6.2320,6.5793,code,github_docs,needs_update,python/cpython: asyncio-eventloop
665346e71e51442d909cc1084e2eb80f,6.1190,7.5208,code,github_docs,needs_update,python/cpython: asyncio-eventloop
7bbb2d21108a46f188d49f54c0ed6001,7.0524,7.5822,code,github_docs,needs_update,nodejs/node: stream
ae3fb6ded3fe4522a3a6b8b8b753c62e,7.0586,7.5266,code,github_docs,needs_update,nodejs/node: stream
b393aa8e64cd499fad693af79f8b3143,7.0960,7.0825,code,github_docs,approved,nodejs/node: errors
21859c16d5d44d0a8457732bb21e0dbe,7.1424,6.5205,code,github_docs,approved,nodejs/node: errors
f3d137e7cd624a379f10e4213c21ade7,6.9787,6.6988,code,github_docs,needs_update,nodejs/node: errors
095140df21584d46808375ca06e5ac54,7.8094,4.4546,code,github_docs,needs_update,python/cpython: functions
4e60b59df95142b58a986de0c5c562cf,8.8069,5.6296,code,github_docs,needs_update,python/cpython: functions
e9ea29f562b248248bc94d824d90152a,8.8789,4.8591,code,github_docs,needs_update,python/cpython: functions
21c0a50b4dbf4cc1b0d21d86f9f647e9,8.8279,4.2202,code,github_docs,needs_update,python/cpython: itertools
0f0d9900265840388a82e857a82e314d,7.9515,5.2039,code,github_docs,approved,python/cpython: logging
a715d6341fbc49e9a2ee413f96370e85,7.7242,5.1449,code,github_docs,approved,python/cpython: logging
c172dda6ee384088bdc0a9b91626d2d9,7.6313,5.1450,code,github_docs,needs_update,python/cpython: logging
3ca0ff352d204747ae2633156c1ebbad,6.1503,7.8832,code,github_docs,needs_update,nodejs/node: tls
13a4851c55f0457c808888e94769f06b,6.1787,7.7609,code,github_docs,needs_update,nodejs/node: tls
c6e16acf1edf4ab7ba724159bb19de00,6.3161,7.8365,code,github_docs,needs_update,nodejs/node: tls
617ad30f76724b9798085ca0f6561ae5,8.1504,4.2955,code,github_docs,approved,python/cpython: inspect
487cabe1525f4f228d7038c626dd4bfb,8.3903,4.7243,code,github_docs,needs_update,python/cpython: inspect
c26d85c51c5a4669a501899c83500209,7.8469,5.2565,code,github_docs,needs_update,python/cpython: calendar
b9006eaf36494072b857682bdd6ba4c6,7.7858,8.1755,code,github_docs,approved,nodejs/node: module
ff0baefdcb2543f69f5cb13ee7332f99,7.7832,8.1462,code,github_docs,needs_update,nodejs/node: module
f32fe21ccd4244d8969b818755fac2b3,7.6701,7.9983,code,github_docs,needs_update,nodejs/node: module
c5994862c44744c483cc915241d8d91b,7.0786,5.4907,code,github_docs,needs_update,python/cpython: dis
4e694830b0274708a2cfea704ebe07bf,8.3941,5.0594,code,github_docs,approved,python/cpython: dataclasses
2411b0d9af8846589f91e3863cc179f3,7.6717,8.1736,code,github_docs,approved,nodejs/node: events
4a3d83a5877a4aa0a5a22885e601ee40,7.8540,8.2982,code,github_docs,needs_update,nodejs/node: events
b141a756fb614d21aed60a3c52fce6d9,8.1466,4.7128,code,github_docs,approved,python/cpython: optparse
2bf6b7544f4047839f63dabbc3a19b13,8.1345,4.7834,code,github_docs,approved,python/cpython: optparse
e6ff6506a72c418099fb17add7fd13cd,6.4496,6.2798,code,github_docs,needs_update,python/cpython: multiprocessing
3c4a968a276642e8a7f2f1d455805258,6.5836,6.4496,code,github_docs,needs_update,python/cpython: multiprocessing
6ac142e058ea4ec08bb66ae1dc335d0b,7.1945,7.4132,code,github_docs,approved,nodejs/node: worker_threads
73ed2fee0b674246bc208482da482fba,6.7166,7.0340,code,github_docs,needs_update,nodejs/node: worker_threads
1e095ef16cc24a01bca6c24314184662,6.9462,7.3470,code,github_docs,needs_update,nodejs/node: worker_threads
6f57e47bc6f94ddea72dc9baf7157e1f,7.2660,7.3684,code,github_docs,needs_update,nodejs/node: worker_threads
4ddd29aa806b457888db6da97c16b573,7.3155,7.1331,code,github_docs,needs_update,nodejs/node: worker_threads
2c10f2baeed24588b78ab4700a149e0b,7.7122,7.6061,code,github_docs,needs_update,nodejs/node: url
ba1ae8d930e941aab51592630550c90f,8.6463,5.9411,code,github_docs,approved,nodejs/node: url
134f66b4e422414d8e602ebe274f6673,7.5942,8.2171,code,github_docs,needs_update,nodejs/node: diagnostics_channel
03c97e31e7524d05925ae1c7c13bac8e,7.5450,8.2815,code,github_docs,needs_update,nodejs/node: diagnostics_channel
63d322a8c46444e792b61c5c75fe0a34,7.5598,8.2813,code,github_docs,approved,nodejs/node: diagnostics_channel
a65f49ffb49c4b90b3920a2c847589b5,7.4763,7.1278,code,github_docs,approved,nodejs/node: child_process
adf4d7f2894c4a7fb55c94a7934420f7,7.2904,6.9737,code,github_docs,needs_update,nodejs/node: child_process
b0d24d8cfa8647eb86c32d6e388a95ad,7.7059,5.2558,code,github_docs,needs_update,python/cpython: importlib
99dc47024ac3415ebb390d77c964c8de,7.5045,6.8784,code,github_docs,approved,nodejs/node: v8
7f9504fb16da486a9bc2d3627fe4b173,7.6910,8.2032,code,github_docs,needs_update,nodejs/node: v8
cb96392c12ea4c699204b84182df57dd,7.8183,7.6616,code,github_docs,needs_update,nodejs/node: v8
af395790ad5b4c22b0f970e6500d32ae,8.9516,4.9536,code,github_docs,needs_update,python/cpython: collections.abc
d9b525d303884075b3ad259ea7e918c5,9.2618,5.1925,code,github_docs,approved,nodejs/node: assert
f08748e221384a2a9b2eecb43c186b21,9.2428,5.1555,code,github_docs,approved,nodejs/node: assert
4a36c42cc8e045af8ba98be2c1fee713,7.6398,5.5166,code,github_docs,needs_update,python/cpython: logging.handlers
3f82fc142f884584b1c22b75e536e8f0,8.3876,6.2551,code,github_docs,needs_update,nodejs/node: zlib
0d03f76e7d9d4922b12c4a58c0752b82,8.3738,6.4299,code,github_docs,needs_update,nodejs/node: zlib
491bc6c555b04f36a848f0961f022e13,7.8766,7.4942,code,github_docs,needs_update,nodejs/node: deprecations
7b4a3827d15445b7a1953d0cf44311c9,7.7373,7.4264,code,github_docs,needs_update,nodejs/node: cli
c4ba37106cf442ba8bc7b9351ae40cab,6.7493,5.6718,code,github_docs,approved,nodejs/node: cli
93419609cd854f719411546358293350,7.9573,7.5889,code,github_docs,needs_update,nodejs/node: cli
0eae776b6f134c6591bf3f1a8d548222,7.1002,7.5823,code,github_docs,approved,nodejs/node: stream_iter
b6cb45b1910a4d7f803999ea063b614e,7.1300,6.2621,code,github_docs,needs_update,nodejs/node: sqlite
327d26201cea4da284dcae1f4e82d83f,4.3101,6.0954,code,github_docs,needs_update,nodejs/node: perf_hooks
d4a75b4140dd4d4abd0a9b8da2e62b34,7.5192,5.0066,code,github_docs,needs_update,python/cpython: email.policy
484db573443c4fc2a15b0cdd90483685,8.6299,4.7899,code,github_docs,approved,python/cpython: pickle
f8b64eb63735465f8501f6324a537618,6.4179,6.8344,code,github_docs,approved,python/cpython: logging.config
b44214e68b304001a5195b08dc33a820,7.9951,5.1059,code,github_docs,approved,python/cpython: logging.config
36fc2aaad02649f9b942e69b1b3fe5c4,8.1462,5.2850,code,github_docs,approved,python/cpython: logging.config
3b8b3461f1174764b52328d16782d8eb,7.6605,4.2106,code,github_docs,needs_update,python/cpython: ipaddress
9de1a55e7b5d43508292afec9bf04d99,8.0481,4.2479,code,github_docs,needs_update,python/cpython: csv
f8adb2ef39bf44a69a53be402b7d11cb,8.0114,7.8491,code,github_docs,approved,nodejs/node: esm
865452d082e249108fc34f1ef0ed75dd,8.2456,4.3830,code,github_docs,needs_update,python/peps: pep-0258
4a55f4e928a64cec81fa611515e13e62,6.4093,6.9966,code,github_docs,approved,nodejs/node: net
4a532d32a6e34835a5f92e286a2c5486,6.4461,7.2065,code,github_docs,approved,nodejs/node: net
822e59e0155d4ea0b3a50d7bc060dcd8,8.3425,7.9865,code,github_docs,needs_update,nodejs/node: addons
4a8ea4b8b871434087227e7366603eef,9.2499,5.5492,code,github_docs,needs_update,rust-lang/book: appendix-02-operators
e5003dccdae44248a109411ce3755ebf,7.5604,5.7733,code,github_docs,approved,python/cpython: pathlib
